id,tenant_id,session_id,student_profile_id,status,remarks
1a5078d9-6a0c-5e87-abfc-9c59e7a471c1,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,60e23548-e040-57aa-b9a2-598fba6ca898,PRESENT,
8574ed9e-cc4f-5ed0-bd5e-95a2f4b44aca,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,ba8e7472-67c7-5992-9ccf-67e87f2ba8ef,PRESENT,
8698f2fd-4135-5c9d-88f7-8cce53c09dad,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,e788007e-df24-5904-ac34-39da168cabe9,PRESENT,
f4698484-9d71-5d21-a243-b0da13064bb5,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,02d9b6c9-228e-5cc2-aaf8-cd4ce20e1313,PRESENT,
c5cd9b66-350e-5e04-afde-1298c652b254,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,c2482920-1ed4-5bf4-825c-54d2ad8ec6d3,PRESENT,
d9db12ba-e2ed-55a0-897d-9b6089e4025e,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,7164a791-2b82-59bc-80a8-17a88d36ac62,PRESENT,
042333df-9854-5ee3-bf39-f34126941bee,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,d8741d84-5a67-51ea-92df-6eb27a358a4f,PRESENT,
ca75ec3f-1851-5379-9400-d5f9ceb59f3a,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,53e55bdd-efd2-5e03-a01f-82b7098cd8a1,PRESENT,
80c8ab9b-4063-530d-a1fe-f5292e19ce4b,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,d426d2ad-f065-5360-9927-c2451db9b689,PRESENT,
69618983-74bb-5790-87c2-304aed180b3d,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,e19f49e8-e099-5c5a-96de-cd844a93d2a9,PRESENT,
5c7326f6-9d77-57d5-94a0-2e190b6c1a7b,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,e38cf2bf-897a-5e3c-b78e-824d70ec5900,PRESENT,
75445253-38c9-58d7-bb9e-5c1b08b5fad9,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,8e5132d7-3d81-5862-b66d-48c323ab8907,PRESENT,
e49cff99-f840-55da-b8a1-124af8b7ff76,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,16c00cef-4993-53cd-b1d9-3b3da4f9f726,PRESENT,
b3a94919-4be8-54af-abcb-0ed42ba2471d,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,9bf1be8e-bb75-5441-a0ce-d8ead1ae05c3,PRESENT,
36b7cb35-aeeb-59f1-af15-6bac118351d2,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,b07469ac-ed37-5009-bb1c-656cc60e6f31,ABSENT,
1d6964e7-472b-55d3-a6a1-bac3cced7811,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,cca2b142-364f-52ee-b83a-34b665025433,SICK,Sakit
8d59c027-ecc0-5ee9-a08b-14104d316a38,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,e209c4a5-8ac3-51dc-86e7-54ef5dc4cda1,PRESENT,
958e3799-9cff-5a27-86ed-2133f7bd156e,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,598985c5-f3d4-5818-83a4-6e0500b44dbc,PRESENT,
2ab25bf0-b701-5246-aa07-b174eb122d36,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,7e498419-eb00-558b-b6f7-9f872e3e3917,PRESENT,
af6b7249-ab8a-5d11-b56e-321bcd1a50fd,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,ef25e751-34fa-50c4-b88f-25ea1fd3acce,PRESENT,
3e8410a5-8da3-5378-9894-bc6fc396331f,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,87bedfb0-3916-584a-81ea-5fd566e03b39,PRESENT,
f30c13f1-7714-5b9d-98d1-a54d9e0d045f,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,f1cd3d8d-e807-50da-a966-7bcb5d86bc4d,PRESENT,
1bf0f139-1b0c-5231-941d-8ebb2f605118,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,33738804-1b2b-50cc-b7d2-0ad24164afb0,PRESENT,
c5a7930d-3eb0-5961-9acf-400836469730,ba6e3b18-bccb-5149-adae-530286c8bd10,6d130983-4747-5301-a1b1-604a484f90b3,74cc1e32-fe0a-5100-8d80-6bb7705bcbe6,ABSENT,Tanpa keterangan
0b3451ab-caf5-5c96-a5dd-d17c72b0ef96,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,beae6a5c-0ecb-599f-b1bb-ec9fce8148a9,PRESENT,
86e746d6-1699-545a-bf86-a73ef665be6d,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,eb6c90ce-a241-563d-996c-819a9aa6176e,PRESENT,
ab7e2d0f-738e-55c4-8bbf-3525b0a05550,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,76586480-719f-5de3-9ab5-1c9fc34c3eee,PRESENT,
6b131876-70c0-502a-92c1-b0d397da2128,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,b6aacb40-729e-5889-b3f8-2a12fb628b82,PRESENT,
7cdaed20-19ac-53d2-83a5-33edc1a332dc,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,e0faea19-d2b1-58a6-a6ff-7ce6f98a7d9a,PRESENT,
1294183c-db05-5eef-a976-ef382e5da458,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,6db5ddf4-04c5-5a20-9fb0-baaf5a73f749,PRESENT,
1a1df8e3-19b3-52dc-bb49-2742de457ebb,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,081beda9-7df2-5f05-afce-a38d0c251d69,PRESENT,
8ff23adf-4e5d-5416-9881-6b109fb8164e,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,123324c5-f224-571c-af58-ab32feffa53e,PRESENT,
91ce334a-356c-58eb-931d-adc1c0afb78c,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,60e23548-e040-57aa-b9a2-598fba6ca898,PRESENT,
b5b1914f-9a37-5358-bbb6-3552c84eb7b1,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,ba8e7472-67c7-5992-9ccf-67e87f2ba8ef,PRESENT,
ff49c71c-93e0-5f70-8ef1-4b354b8828e6,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,e788007e-df24-5904-ac34-39da168cabe9,PRESENT,
80972041-fa57-5466-8e0c-d484ec1837a0,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,02d9b6c9-228e-5cc2-aaf8-cd4ce20e1313,PRESENT,
3b238fa4-4581-5cd9-810a-43fcdc6f95ff,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,c2482920-1ed4-5bf4-825c-54d2ad8ec6d3,PRESENT,
dd0130b2-9a96-56e6-83b1-425027449bfb,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,7164a791-2b82-59bc-80a8-17a88d36ac62,PRESENT,
31b1f5ae-f8a1-5dd7-9887-dd2a4c2d57e8,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,d8741d84-5a67-51ea-92df-6eb27a358a4f,PRESENT,
c0897a85-9a50-54e1-beff-df12bf9dd945,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,53e55bdd-efd2-5e03-a01f-82b7098cd8a1,PRESENT,
fe1b66a8-fb39-544d-b3e1-c93ccbb99235,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,d426d2ad-f065-5360-9927-c2451db9b689,PRESENT,
c0e3864e-caa2-5906-a5d3-6ee70534f2cb,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,e19f49e8-e099-5c5a-96de-cd844a93d2a9,PRESENT,
69bd79a0-d6b0-5683-b600-7da484bb22fe,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,e38cf2bf-897a-5e3c-b78e-824d70ec5900,PRESENT,
d491b9ce-1c8d-5368-98c6-25ce7f263627,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,8e5132d7-3d81-5862-b66d-48c323ab8907,PRESENT,
3b692980-c0a3-58a4-8e34-4abfa8afaf8d,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,16c00cef-4993-53cd-b1d9-3b3da4f9f726,PRESENT,
65f624d2-f2ed-5b3b-8fc1-2e22558819f7,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,9bf1be8e-bb75-5441-a0ce-d8ead1ae05c3,PRESENT,
5c74cc7e-51fb-5fd2-ab45-9db1f2d752a0,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,b07469ac-ed37-5009-bb1c-656cc60e6f31,PRESENT,
940947f5-cbf8-5264-890d-369b3506adf2,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,cca2b142-364f-52ee-b83a-34b665025433,PRESENT,
4e8a74fa-0746-5613-b1f0-eae13aafaebf,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,e209c4a5-8ac3-51dc-86e7-54ef5dc4cda1,PRESENT,
56a655ad-06bc-5d85-b443-3c2a803568e8,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,598985c5-f3d4-5818-83a4-6e0500b44dbc,PRESENT,
4f15fbcc-f2ca-518e-9ef3-9430c85030bf,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,7e498419-eb00-558b-b6f7-9f872e3e3917,PRESENT,
d209add0-bb8e-5070-8e58-5eb220b78ba1,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,ef25e751-34fa-50c4-b88f-25ea1fd3acce,PRESENT,
9ada016b-75ad-5fb7-8e02-9d2f58c48bd0,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,87bedfb0-3916-584a-81ea-5fd566e03b39,PRESENT,
778db9f6-1a8d-56f9-a3ce-0c6cd03f9327,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,f1cd3d8d-e807-50da-a966-7bcb5d86bc4d,PRESENT,
6bd50b53-3362-5ea1-a16f-7f55739ce6c8,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,33738804-1b2b-50cc-b7d2-0ad24164afb0,PRESENT,
b75832e1-9eb0-5953-90d6-b281ecdd54e6,ba6e3b18-bccb-5149-adae-530286c8bd10,beb2e247-04d7-5a4e-9498-e4c951d68ce8,74cc1e32-fe0a-5100-8d80-6bb7705bcbe6,PRESENT,
6cf4b105-fe18-5fb0-905c-f9f1b5c43fca,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,beae6a5c-0ecb-599f-b1bb-ec9fce8148a9,PRESENT,
bfdbecb9-2b2b-5e0b-81fe-7e0d0528d8ec,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,eb6c90ce-a241-563d-996c-819a9aa6176e,ABSENT,
83c2d62f-8ec7-5c8c-a454-cb58b4e4a4bf,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,76586480-719f-5de3-9ab5-1c9fc34c3eee,PRESENT,
31ed101b-630d-5b4c-8b66-dfd91ce0a2cb,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,b6aacb40-729e-5889-b3f8-2a12fb628b82,PRESENT,
0995f765-a7a9-54ab-a1b2-985ae5023a68,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,e0faea19-d2b1-58a6-a6ff-7ce6f98a7d9a,PRESENT,
334a29b0-70a7-53ed-bb89-06d4902bd30c,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,6db5ddf4-04c5-5a20-9fb0-baaf5a73f749,PRESENT,
97967dee-6f28-534e-993b-5effc44792d6,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,081beda9-7df2-5f05-afce-a38d0c251d69,PRESENT,
2bd2b394-f1b1-5502-805a-687081b936cb,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,123324c5-f224-571c-af58-ab32feffa53e,PRESENT,
252c2e4d-0876-5acd-b2ae-d87aa93840f2,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,60e23548-e040-57aa-b9a2-598fba6ca898,PRESENT,
703476a1-bb63-5d1d-a563-06303f06b75a,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,ba8e7472-67c7-5992-9ccf-67e87f2ba8ef,PRESENT,
54204828-4ed4-5032-a058-bd69b7b856fc,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,e788007e-df24-5904-ac34-39da168cabe9,PRESENT,
6d33f7ee-65c9-51eb-8952-d01073b8d610,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,02d9b6c9-228e-5cc2-aaf8-cd4ce20e1313,PRESENT,
c2a3144a-1969-5521-a84e-7073fcdc788e,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,c2482920-1ed4-5bf4-825c-54d2ad8ec6d3,PRESENT,
fdc03647-4bc1-59a8-b72b-2625d613ee28,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,7164a791-2b82-59bc-80a8-17a88d36ac62,PRESENT,
adfa91a7-9c84-5c80-8b50-10c9cc514bd2,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,d8741d84-5a67-51ea-92df-6eb27a358a4f,PRESENT,
bf384b30-4d72-5adf-b8e6-1dfa96865d1d,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,53e55bdd-efd2-5e03-a01f-82b7098cd8a1,ABSENT,
941a37e9-7827-52c1-8c9b-3d2b08d6b385,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,d426d2ad-f065-5360-9927-c2451db9b689,PRESENT,
5dedc853-e457-5b1b-a4e8-5fb90542deb6,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,e19f49e8-e099-5c5a-96de-cd844a93d2a9,PRESENT,
1caf209f-3a62-5c54-a3d8-d5ec49858eb1,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,e38cf2bf-897a-5e3c-b78e-824d70ec5900,PRESENT,
fe3bee1a-c8e7-5e46-b3fd-e6faf7674b6e,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,8e5132d7-3d81-5862-b66d-48c323ab8907,PRESENT,
8a22b46c-eb06-596c-8ae4-de167574875a,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,16c00cef-4993-53cd-b1d9-3b3da4f9f726,PRESENT,
de79bfc4-73a9-5807-88f0-f41ea7436b75,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,9bf1be8e-bb75-5441-a0ce-d8ead1ae05c3,PRESENT,
c63433ad-e39d-55d6-a190-8a27abb991e7,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,b07469ac-ed37-5009-bb1c-656cc60e6f31,PRESENT,
a33c41e3-13c0-587c-bddb-3ee8384dba7a,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,cca2b142-364f-52ee-b83a-34b665025433,PRESENT,
1e05cbac-85f9-52c5-86b7-f3456bae473e,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,e209c4a5-8ac3-51dc-86e7-54ef5dc4cda1,PRESENT,
3b43cba2-8c16-5a2e-95c0-02009d4cf7ab,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,598985c5-f3d4-5818-83a4-6e0500b44dbc,PRESENT,
30fe1262-ab0a-56cc-a92e-6e63d1fcb0aa,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,7e498419-eb00-558b-b6f7-9f872e3e3917,PRESENT,
b3e2489a-7eb9-55e7-bdd7-6df39490cbcf,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,ef25e751-34fa-50c4-b88f-25ea1fd3acce,SICK,
17af900d-2371-5b22-88d8-b67ee4f2df57,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,87bedfb0-3916-584a-81ea-5fd566e03b39,PRESENT,
aacfd5ce-5cef-52a0-8357-246001063d98,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,f1cd3d8d-e807-50da-a966-7bcb5d86bc4d,PRESENT,
e02ba4fa-bc87-587d-b895-1e31c21c7418,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,33738804-1b2b-50cc-b7d2-0ad24164afb0,PRESENT,
3fa305a4-fe95-5898-9764-5a04768e667a,ba6e3b18-bccb-5149-adae-530286c8bd10,6a7c6456-67cf-521b-adeb-6ea5b71eb2cf,74cc1e32-fe0a-5100-8d80-6bb7705bcbe6,PRESENT,
03137bae-fa04-5b42-9317-b5c90a736fa8,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,beae6a5c-0ecb-599f-b1bb-ec9fce8148a9,PRESENT,
784dc3ae-6adc-554a-9aa5-8cdb9ef27ff7,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,eb6c90ce-a241-563d-996c-819a9aa6176e,PRESENT,
8186ca9c-79d0-5e6f-8fe8-dbba5985451d,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,76586480-719f-5de3-9ab5-1c9fc34c3eee,PRESENT,
7786ac95-ceb8-5856-8403-470ef1fd9e80,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,b6aacb40-729e-5889-b3f8-2a12fb628b82,PRESENT,
3ae68ac2-11a8-5412-82ee-83af5106a763,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,e0faea19-d2b1-58a6-a6ff-7ce6f98a7d9a,PRESENT,
c348ba3b-8f9a-5b08-a45f-8e6e4a631e47,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,6db5ddf4-04c5-5a20-9fb0-baaf5a73f749,PRESENT,
c4107452-bd2e-551c-b705-ca30b6761ec7,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,081beda9-7df2-5f05-afce-a38d0c251d69,PRESENT,
5f8d9ca7-1c14-5f0b-9d61-6e45865f1d84,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,123324c5-f224-571c-af58-ab32feffa53e,PRESENT,
3e240e1e-2a7d-5865-bfab-ae6f8f704825,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,60e23548-e040-57aa-b9a2-598fba6ca898,EXCUSED,
005ae1a7-3799-54f3-8496-f3d4af064c8c,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,ba8e7472-67c7-5992-9ccf-67e87f2ba8ef,PRESENT,
69bea912-2c86-57c5-b71b-285907de9913,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,e788007e-df24-5904-ac34-39da168cabe9,PRESENT,
ba0f442e-de50-5c2d-90d6-2a7b29f871d3,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,02d9b6c9-228e-5cc2-aaf8-cd4ce20e1313,PRESENT,
7754af37-ac7d-5983-9909-7fe70049b608,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,c2482920-1ed4-5bf4-825c-54d2ad8ec6d3,PRESENT,
c616d405-07e1-575f-8149-77d1aa2307c5,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,7164a791-2b82-59bc-80a8-17a88d36ac62,ABSENT,Tanpa keterangan
4823af07-0760-50c0-ba4d-0b3554fd4ba2,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,d8741d84-5a67-51ea-92df-6eb27a358a4f,PRESENT,
ebc920fb-fca3-5a7a-9050-04396aae0c95,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,53e55bdd-efd2-5e03-a01f-82b7098cd8a1,PRESENT,
f2d6a310-7855-593b-b155-3bb1082133b9,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,d426d2ad-f065-5360-9927-c2451db9b689,PRESENT,
57aa9913-6718-588e-8a41-0d2feac6e619,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,e19f49e8-e099-5c5a-96de-cd844a93d2a9,PRESENT,
d3db4014-99e8-5baf-82a0-11c868931e3b,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,e38cf2bf-897a-5e3c-b78e-824d70ec5900,PRESENT,
c8cbc45c-6949-57df-bb5f-e11ed4b6a648,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,8e5132d7-3d81-5862-b66d-48c323ab8907,SICK,
51d0023c-122b-5239-b7b9-53808969ffdc,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,16c00cef-4993-53cd-b1d9-3b3da4f9f726,PRESENT,
27a8964c-43cd-517a-b198-821e22ed3c2c,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,9bf1be8e-bb75-5441-a0ce-d8ead1ae05c3,ABSENT,Alpa
f74aa89e-7aac-528c-8985-16dab0c46753,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,b07469ac-ed37-5009-bb1c-656cc60e6f31,PRESENT,
5b9e6e99-6cac-519c-852d-f5e139cdb8e4,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,cca2b142-364f-52ee-b83a-34b665025433,PRESENT,
01e36148-2ece-5859-addd-efb545b5fcc8,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,e209c4a5-8ac3-51dc-86e7-54ef5dc4cda1,PRESENT,
e84cf04d-77fe-5424-92f9-8e6be9cd6fb0,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,598985c5-f3d4-5818-83a4-6e0500b44dbc,PRESENT,
91f587cf-8e62-5991-8864-abfd26fe46ab,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,7e498419-eb00-558b-b6f7-9f872e3e3917,ABSENT,
050cc6e4-695c-5f4f-9695-481ea103af1d,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,ef25e751-34fa-50c4-b88f-25ea1fd3acce,PRESENT,
8b7e4987-529f-56a2-8ee5-b40f8aeada9d,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,87bedfb0-3916-584a-81ea-5fd566e03b39,PRESENT,
918329df-a99e-512f-b6a4-fe66448bdabb,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,f1cd3d8d-e807-50da-a966-7bcb5d86bc4d,ABSENT,Alpa
5ec0aafe-e315-5862-927e-70841992ffe9,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,33738804-1b2b-50cc-b7d2-0ad24164afb0,ABSENT,Alpa
76a5368e-8f65-5489-8b0a-21ccafcb6a0f,ba6e3b18-bccb-5149-adae-530286c8bd10,256a3a08-48ee-5dce-adfc-64a3bae54f24,74cc1e32-fe0a-5100-8d80-6bb7705bcbe6,PRESENT,
