id,tenant_id,teacher_subject_id,academic_period_id,assessment_type_id,weight
6866d7ff-58ba-5c2e-8563-2f1a77e4b56e,ba6e3b18-bccb-5149-adae-530286c8bd10,1db52753-bd2e-5339-bd81-0f36950d9828,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,20
5a517188-64cc-53b0-8f20-19a8cccd0ff6,ba6e3b18-bccb-5149-adae-530286c8bd10,1db52753-bd2e-5339-bd81-0f36950d9828,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,30
3d19a17b-2fd1-5b86-b82c-198315c3e80f,ba6e3b18-bccb-5149-adae-530286c8bd10,1db52753-bd2e-5339-bd81-0f36950d9828,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
ce9afc84-e254-59a4-96f3-fbd3e5026ba6,ba6e3b18-bccb-5149-adae-530286c8bd10,1db52753-bd2e-5339-bd81-0f36950d9828,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
fa33760d-ccef-5e7c-9546-5d8f3c322451,ba6e3b18-bccb-5149-adae-530286c8bd10,1db52753-bd2e-5339-bd81-0f36950d9828,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,20
85e78e2f-7376-50b8-8d9f-e68cb1f38c34,ba6e3b18-bccb-5149-adae-530286c8bd10,1db52753-bd2e-5339-bd81-0f36950d9828,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,30
9fe9978e-242c-5755-a496-ffd010a3d037,ba6e3b18-bccb-5149-adae-530286c8bd10,1db52753-bd2e-5339-bd81-0f36950d9828,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
d7dc8078-6980-5cf8-b4bb-29dd762f91f8,ba6e3b18-bccb-5149-adae-530286c8bd10,1db52753-bd2e-5339-bd81-0f36950d9828,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
4b9d53a4-3362-5d18-80eb-331b0db6c48c,ba6e3b18-bccb-5149-adae-530286c8bd10,f531dc09-84b3-5ac4-8f96-72aa9a88a688,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,20
479fc8b4-2bd0-5ee3-a6ac-b99b9f0161e9,ba6e3b18-bccb-5149-adae-530286c8bd10,f531dc09-84b3-5ac4-8f96-72aa9a88a688,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,30
a57cb50e-8582-5c7c-a03f-7dcb72c42464,ba6e3b18-bccb-5149-adae-530286c8bd10,f531dc09-84b3-5ac4-8f96-72aa9a88a688,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
8b6e8fe6-0c65-574b-9baf-63bdeb4f434f,ba6e3b18-bccb-5149-adae-530286c8bd10,f531dc09-84b3-5ac4-8f96-72aa9a88a688,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
8c16f556-c7a5-54d2-80d0-8546b6484f1a,ba6e3b18-bccb-5149-adae-530286c8bd10,f531dc09-84b3-5ac4-8f96-72aa9a88a688,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,20
ef2bf284-3b9f-51fd-b038-507018ce64eb,ba6e3b18-bccb-5149-adae-530286c8bd10,f531dc09-84b3-5ac4-8f96-72aa9a88a688,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,30
c947013d-9604-5505-8bcd-f78ce08ad801,ba6e3b18-bccb-5149-adae-530286c8bd10,f531dc09-84b3-5ac4-8f96-72aa9a88a688,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
45d349fc-8a44-5b14-8fc7-a1d77fa3bb5e,ba6e3b18-bccb-5149-adae-530286c8bd10,f531dc09-84b3-5ac4-8f96-72aa9a88a688,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
ad8da78c-1d28-537b-86f7-aaa7335d489f,ba6e3b18-bccb-5149-adae-530286c8bd10,cae66ccb-a8a3-5830-b06a-04b3bd3d875b,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,20
b4156e81-0ca8-50a4-8e12-a7a03ee20ead,ba6e3b18-bccb-5149-adae-530286c8bd10,cae66ccb-a8a3-5830-b06a-04b3bd3d875b,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,30
c82d60d4-32a1-54f7-859c-c4a826bde2f9,ba6e3b18-bccb-5149-adae-530286c8bd10,cae66ccb-a8a3-5830-b06a-04b3bd3d875b,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
deb4fd99-ccdc-535e-92dc-183011f4684b,ba6e3b18-bccb-5149-adae-530286c8bd10,cae66ccb-a8a3-5830-b06a-04b3bd3d875b,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
184fb2f1-ab67-5e8c-b75e-9efabaf0a5f1,ba6e3b18-bccb-5149-adae-530286c8bd10,cae66ccb-a8a3-5830-b06a-04b3bd3d875b,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,20
d3f66045-aca1-56a5-95cc-5fd19b240dd6,ba6e3b18-bccb-5149-adae-530286c8bd10,cae66ccb-a8a3-5830-b06a-04b3bd3d875b,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,30
b09c1812-73c2-5000-978f-f14e405ed822,ba6e3b18-bccb-5149-adae-530286c8bd10,cae66ccb-a8a3-5830-b06a-04b3bd3d875b,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
55f30a92-9788-5db8-8c0d-7424f8a6fc96,ba6e3b18-bccb-5149-adae-530286c8bd10,cae66ccb-a8a3-5830-b06a-04b3bd3d875b,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
3abfb773-a4ff-50a5-93e8-34041d3869ad,ba6e3b18-bccb-5149-adae-530286c8bd10,17d7f454-1eec-514c-ba81-5544cc8b57c7,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,20
81f53a7a-a9ac-58f7-96d3-5cd08a1881b8,ba6e3b18-bccb-5149-adae-530286c8bd10,17d7f454-1eec-514c-ba81-5544cc8b57c7,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,30
89a882d8-070c-5f5c-8962-10374aef10ea,ba6e3b18-bccb-5149-adae-530286c8bd10,17d7f454-1eec-514c-ba81-5544cc8b57c7,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
83f29bfb-556d-54a3-ab63-bb8f0e8cf912,ba6e3b18-bccb-5149-adae-530286c8bd10,17d7f454-1eec-514c-ba81-5544cc8b57c7,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
bb63e35d-3853-5c81-a85f-2db025cc14bc,ba6e3b18-bccb-5149-adae-530286c8bd10,17d7f454-1eec-514c-ba81-5544cc8b57c7,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,20
918b0e24-a7e9-5d51-803a-a39924cdd078,ba6e3b18-bccb-5149-adae-530286c8bd10,17d7f454-1eec-514c-ba81-5544cc8b57c7,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,30
ac2a7df6-7dce-58f3-9dbc-478f4f43b6f3,ba6e3b18-bccb-5149-adae-530286c8bd10,17d7f454-1eec-514c-ba81-5544cc8b57c7,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
a5767b38-81bc-593b-b63a-a0a04e84dbd2,ba6e3b18-bccb-5149-adae-530286c8bd10,17d7f454-1eec-514c-ba81-5544cc8b57c7,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
786881d1-6a8a-5ea2-b2b2-01b91c699b9e,ba6e3b18-bccb-5149-adae-530286c8bd10,92718767-64f2-5aa1-a30c-6a9537a5bc25,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,20
44240f79-d3c6-5791-9f87-c4f1c34f0ee8,ba6e3b18-bccb-5149-adae-530286c8bd10,92718767-64f2-5aa1-a30c-6a9537a5bc25,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,30
284d72ea-f5b6-52c9-90b3-d7e80a952aa3,ba6e3b18-bccb-5149-adae-530286c8bd10,92718767-64f2-5aa1-a30c-6a9537a5bc25,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
4f831a0d-5315-55d2-8a07-ae7cf0ef6421,ba6e3b18-bccb-5149-adae-530286c8bd10,92718767-64f2-5aa1-a30c-6a9537a5bc25,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
ae50ffe0-2365-58c0-bde8-2f3105d07130,ba6e3b18-bccb-5149-adae-530286c8bd10,92718767-64f2-5aa1-a30c-6a9537a5bc25,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,20
e61c809c-7a0b-5d6b-b0bb-2c472bfa0a7c,ba6e3b18-bccb-5149-adae-530286c8bd10,92718767-64f2-5aa1-a30c-6a9537a5bc25,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,30
90180cf1-5be8-53a9-8473-631dc4ea2f8b,ba6e3b18-bccb-5149-adae-530286c8bd10,92718767-64f2-5aa1-a30c-6a9537a5bc25,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
e4188d89-a0c5-577e-a133-5ce6335c3197,ba6e3b18-bccb-5149-adae-530286c8bd10,92718767-64f2-5aa1-a30c-6a9537a5bc25,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
72e3c488-a411-59bd-9b6c-2af47cf2ece7,ba6e3b18-bccb-5149-adae-530286c8bd10,731b0a47-2554-58bc-8e09-7e824a0ed5d0,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,20
43afc65c-41e5-5c73-a4ed-074681334774,ba6e3b18-bccb-5149-adae-530286c8bd10,731b0a47-2554-58bc-8e09-7e824a0ed5d0,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,30
30ee0996-b3d7-5066-87f9-f6479f5beffe,ba6e3b18-bccb-5149-adae-530286c8bd10,731b0a47-2554-58bc-8e09-7e824a0ed5d0,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
5e1f328f-0dd3-5285-b67f-ba451f189d29,ba6e3b18-bccb-5149-adae-530286c8bd10,731b0a47-2554-58bc-8e09-7e824a0ed5d0,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
3749189d-65e2-5dfc-97f6-164481446356,ba6e3b18-bccb-5149-adae-530286c8bd10,731b0a47-2554-58bc-8e09-7e824a0ed5d0,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,20
1936c461-35dc-5488-8cb0-b657e184e3f8,ba6e3b18-bccb-5149-adae-530286c8bd10,731b0a47-2554-58bc-8e09-7e824a0ed5d0,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,30
028af69f-d44a-5c34-af30-66d0905ebe0b,ba6e3b18-bccb-5149-adae-530286c8bd10,731b0a47-2554-58bc-8e09-7e824a0ed5d0,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
61db5419-bcf6-5141-8dd3-2aa80b86185c,ba6e3b18-bccb-5149-adae-530286c8bd10,731b0a47-2554-58bc-8e09-7e824a0ed5d0,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
9917894c-5296-5b15-8cae-ebd1b3bdfc4d,ba6e3b18-bccb-5149-adae-530286c8bd10,055f7b28-66fd-5449-be26-48d4b3e5170f,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,20
b735fc23-ffc4-5c66-97c0-554f986abe7a,ba6e3b18-bccb-5149-adae-530286c8bd10,055f7b28-66fd-5449-be26-48d4b3e5170f,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,30
a0192b4a-0c60-5108-834b-2d370d079f84,ba6e3b18-bccb-5149-adae-530286c8bd10,055f7b28-66fd-5449-be26-48d4b3e5170f,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
d333c5db-384a-5556-ada0-fdb79f68a8c9,ba6e3b18-bccb-5149-adae-530286c8bd10,055f7b28-66fd-5449-be26-48d4b3e5170f,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
f97e0c59-6e15-55d4-971e-5196e9803f76,ba6e3b18-bccb-5149-adae-530286c8bd10,055f7b28-66fd-5449-be26-48d4b3e5170f,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,20
1e8b7874-8e1e-578e-87d3-ba21606809ee,ba6e3b18-bccb-5149-adae-530286c8bd10,055f7b28-66fd-5449-be26-48d4b3e5170f,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,30
a94538a4-efe1-57c6-9e41-42bececb6aab,ba6e3b18-bccb-5149-adae-530286c8bd10,055f7b28-66fd-5449-be26-48d4b3e5170f,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
cc62804a-8ec8-5d26-8b63-7d1ffec452f7,ba6e3b18-bccb-5149-adae-530286c8bd10,055f7b28-66fd-5449-be26-48d4b3e5170f,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
f0f10356-a182-5294-9786-ce3604161201,ba6e3b18-bccb-5149-adae-530286c8bd10,31b20c63-c93a-5e97-a042-e18288a916f8,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,20
9ca327bb-3a8e-5e26-8af6-5f6db9e79594,ba6e3b18-bccb-5149-adae-530286c8bd10,31b20c63-c93a-5e97-a042-e18288a916f8,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,30
caa0c02d-36f0-582c-9483-86bd7b10a221,ba6e3b18-bccb-5149-adae-530286c8bd10,31b20c63-c93a-5e97-a042-e18288a916f8,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
0cbff27b-5656-5f40-b5f8-1a5b093e449a,ba6e3b18-bccb-5149-adae-530286c8bd10,31b20c63-c93a-5e97-a042-e18288a916f8,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
019601b1-49d0-5ea9-90b4-51d623528c43,ba6e3b18-bccb-5149-adae-530286c8bd10,31b20c63-c93a-5e97-a042-e18288a916f8,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,20
f8c03265-0590-5d06-9183-5afa89042811,ba6e3b18-bccb-5149-adae-530286c8bd10,31b20c63-c93a-5e97-a042-e18288a916f8,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,30
9fe97844-0513-5f36-aab4-62b0885aefb3,ba6e3b18-bccb-5149-adae-530286c8bd10,31b20c63-c93a-5e97-a042-e18288a916f8,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
6da0608d-36c2-59e0-9a14-9590b013f14d,ba6e3b18-bccb-5149-adae-530286c8bd10,31b20c63-c93a-5e97-a042-e18288a916f8,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
d12bdeb1-5cbb-5b65-a41a-c4ef4e16ed59,ba6e3b18-bccb-5149-adae-530286c8bd10,abb60445-fced-5a3d-ac1a-20f1856ddb34,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,20
569d4bdf-516b-5ace-92e3-89eb2aa9e3b1,ba6e3b18-bccb-5149-adae-530286c8bd10,abb60445-fced-5a3d-ac1a-20f1856ddb34,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,30
e0e597a6-7332-57b9-b9f4-f5f533dfb6f7,ba6e3b18-bccb-5149-adae-530286c8bd10,abb60445-fced-5a3d-ac1a-20f1856ddb34,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
226bfd76-2c2a-52dc-b3e9-6a94e0250c8a,ba6e3b18-bccb-5149-adae-530286c8bd10,abb60445-fced-5a3d-ac1a-20f1856ddb34,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
a253c890-811e-5948-abff-a1cdb86d488a,ba6e3b18-bccb-5149-adae-530286c8bd10,abb60445-fced-5a3d-ac1a-20f1856ddb34,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,20
84dc820f-d0b7-546b-addf-edc359c733c6,ba6e3b18-bccb-5149-adae-530286c8bd10,abb60445-fced-5a3d-ac1a-20f1856ddb34,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,30
2be6aee7-d7f2-5300-8de4-6293f9eca93e,ba6e3b18-bccb-5149-adae-530286c8bd10,abb60445-fced-5a3d-ac1a-20f1856ddb34,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
a7749cd3-2bc8-5f02-bc60-ec39cb99dccd,ba6e3b18-bccb-5149-adae-530286c8bd10,abb60445-fced-5a3d-ac1a-20f1856ddb34,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
762c4298-6453-5745-bbb5-ae8757f65fb0,ba6e3b18-bccb-5149-adae-530286c8bd10,3ddba8fe-3b44-555c-8c10-c4371be4f922,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,20
c3da235c-352b-555d-bc20-cca09014bc0a,ba6e3b18-bccb-5149-adae-530286c8bd10,3ddba8fe-3b44-555c-8c10-c4371be4f922,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,30
89845a5a-d004-59a9-a6eb-567ac65b4f16,ba6e3b18-bccb-5149-adae-530286c8bd10,3ddba8fe-3b44-555c-8c10-c4371be4f922,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
d8417fb9-3c24-5abe-93b6-76723a06088c,ba6e3b18-bccb-5149-adae-530286c8bd10,3ddba8fe-3b44-555c-8c10-c4371be4f922,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
f3f75593-4fef-5f76-a9a0-82b64cd5927b,ba6e3b18-bccb-5149-adae-530286c8bd10,3ddba8fe-3b44-555c-8c10-c4371be4f922,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,20
72fe4f41-4402-5d8d-b711-7dec9e996036,ba6e3b18-bccb-5149-adae-530286c8bd10,3ddba8fe-3b44-555c-8c10-c4371be4f922,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,30
0d83b509-8593-563f-8b9c-ec2b53787e6e,ba6e3b18-bccb-5149-adae-530286c8bd10,3ddba8fe-3b44-555c-8c10-c4371be4f922,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
bbf079af-bce0-524d-ac36-e998a7e3c2ec,ba6e3b18-bccb-5149-adae-530286c8bd10,3ddba8fe-3b44-555c-8c10-c4371be4f922,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
8ef26452-87b0-51f8-bb55-c3ea8d247e30,ba6e3b18-bccb-5149-adae-530286c8bd10,62950579-adb1-5a27-a06a-7f387ab4c007,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,20
671ee22a-465d-5d22-a7d6-ad394db343cc,ba6e3b18-bccb-5149-adae-530286c8bd10,62950579-adb1-5a27-a06a-7f387ab4c007,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,30
88f77f44-27b0-573d-9c37-2c4024c24096,ba6e3b18-bccb-5149-adae-530286c8bd10,62950579-adb1-5a27-a06a-7f387ab4c007,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
b472da30-7f5c-5c7b-b5a6-66eefc8d97ff,ba6e3b18-bccb-5149-adae-530286c8bd10,62950579-adb1-5a27-a06a-7f387ab4c007,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
f8ff3de8-a0aa-5bbb-877d-0e78f3096f7e,ba6e3b18-bccb-5149-adae-530286c8bd10,62950579-adb1-5a27-a06a-7f387ab4c007,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,20
db02956b-e43b-5341-b40a-8b708b5952e5,ba6e3b18-bccb-5149-adae-530286c8bd10,62950579-adb1-5a27-a06a-7f387ab4c007,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,30
4d25d2fe-e5e9-5c3a-929d-a91bcc16d20b,ba6e3b18-bccb-5149-adae-530286c8bd10,62950579-adb1-5a27-a06a-7f387ab4c007,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
1d62df22-9a85-5397-8b0e-d024c7eb35e6,ba6e3b18-bccb-5149-adae-530286c8bd10,62950579-adb1-5a27-a06a-7f387ab4c007,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
beb9e3be-1b08-5cbd-9beb-432cccdf622f,ba6e3b18-bccb-5149-adae-530286c8bd10,a65ee8df-329f-559b-a16f-64f83244ec75,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,20
f0fe8641-781a-5503-a4e1-444573ff02f8,ba6e3b18-bccb-5149-adae-530286c8bd10,a65ee8df-329f-559b-a16f-64f83244ec75,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,30
e36694e6-1cb4-590d-83a3-80a556d09872,ba6e3b18-bccb-5149-adae-530286c8bd10,a65ee8df-329f-559b-a16f-64f83244ec75,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
a441253f-53d6-5378-bcac-b1f492e285fc,ba6e3b18-bccb-5149-adae-530286c8bd10,a65ee8df-329f-559b-a16f-64f83244ec75,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
1cb124ca-d70d-5bc9-88ae-d6f48d3e1c11,ba6e3b18-bccb-5149-adae-530286c8bd10,a65ee8df-329f-559b-a16f-64f83244ec75,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,20
571e5893-aac9-5b6e-882b-6544f8db0d16,ba6e3b18-bccb-5149-adae-530286c8bd10,a65ee8df-329f-559b-a16f-64f83244ec75,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,30
ba78402e-f175-56df-bb42-6252fd2070cc,ba6e3b18-bccb-5149-adae-530286c8bd10,a65ee8df-329f-559b-a16f-64f83244ec75,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
bd002560-2387-5af4-ac26-2ff537de541d,ba6e3b18-bccb-5149-adae-530286c8bd10,a65ee8df-329f-559b-a16f-64f83244ec75,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
66107915-e17c-5a35-9a60-f649dcac0bd1,ba6e3b18-bccb-5149-adae-530286c8bd10,4b892173-1f01-5b0b-be20-f46c5520e86d,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,20
9af0d926-a11f-532c-921e-859428346828,ba6e3b18-bccb-5149-adae-530286c8bd10,4b892173-1f01-5b0b-be20-f46c5520e86d,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,30
0eef750d-49a4-543b-bcbf-46d96fca344b,ba6e3b18-bccb-5149-adae-530286c8bd10,4b892173-1f01-5b0b-be20-f46c5520e86d,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,25
a657b090-b66a-5313-bbe7-e6172def7a52,ba6e3b18-bccb-5149-adae-530286c8bd10,4b892173-1f01-5b0b-be20-f46c5520e86d,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,25
c689c600-5a30-509e-b60b-9d26de7df494,ba6e3b18-bccb-5149-adae-530286c8bd10,4b892173-1f01-5b0b-be20-f46c5520e86d,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,20
