id,tenant_id,class_subject_id,academic_period_id,assessment_type_id,name,weight
1ccfc41b-bbc3-5c68-a480-f17d1efc8693,ba6e3b18-bccb-5149-adae-530286c8bd10,510dbcfc-14cf-5c57-829c-cbe9c1ffb03a,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
998e79b8-baec-5acb-8ff1-b38ad2ca6342,ba6e3b18-bccb-5149-adae-530286c8bd10,510dbcfc-14cf-5c57-829c-cbe9c1ffb03a,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
8bfa0653-84db-5463-aeac-f4f148ede956,ba6e3b18-bccb-5149-adae-530286c8bd10,510dbcfc-14cf-5c57-829c-cbe9c1ffb03a,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
1de05db1-a990-5c94-8ed5-ac3dbe4947c0,ba6e3b18-bccb-5149-adae-530286c8bd10,510dbcfc-14cf-5c57-829c-cbe9c1ffb03a,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
b2e4a0ba-38f4-558d-b9e7-f9f78274477f,ba6e3b18-bccb-5149-adae-530286c8bd10,510dbcfc-14cf-5c57-829c-cbe9c1ffb03a,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
00e95bcc-d85e-5146-8b94-2f85650dcea7,ba6e3b18-bccb-5149-adae-530286c8bd10,510dbcfc-14cf-5c57-829c-cbe9c1ffb03a,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
36505241-5c0e-5dce-b369-63aadc528360,ba6e3b18-bccb-5149-adae-530286c8bd10,510dbcfc-14cf-5c57-829c-cbe9c1ffb03a,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
26685d6d-a9ad-5ed7-a8a8-434d72129d15,ba6e3b18-bccb-5149-adae-530286c8bd10,510dbcfc-14cf-5c57-829c-cbe9c1ffb03a,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
f9e85fa6-5fb5-5399-b142-d0a2ea502123,ba6e3b18-bccb-5149-adae-530286c8bd10,510dbcfc-14cf-5c57-829c-cbe9c1ffb03a,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
b1d59e30-ea34-5ae9-8970-0cd0ba387793,ba6e3b18-bccb-5149-adae-530286c8bd10,510dbcfc-14cf-5c57-829c-cbe9c1ffb03a,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
0128da31-ff69-54bc-a483-5713e21f26bb,ba6e3b18-bccb-5149-adae-530286c8bd10,510dbcfc-14cf-5c57-829c-cbe9c1ffb03a,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
cd1dd4f2-b1f1-5f59-8c09-34f60a0679df,ba6e3b18-bccb-5149-adae-530286c8bd10,5a9279eb-126e-5aab-88e7-c27d442e2ef4,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
1c491ca0-9b59-5e58-8c2c-382969868712,ba6e3b18-bccb-5149-adae-530286c8bd10,5a9279eb-126e-5aab-88e7-c27d442e2ef4,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
b70ffd06-3985-5bc2-a997-41d9e915c3d5,ba6e3b18-bccb-5149-adae-530286c8bd10,5a9279eb-126e-5aab-88e7-c27d442e2ef4,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
54875933-11e6-5c53-9593-81e972525eea,ba6e3b18-bccb-5149-adae-530286c8bd10,5a9279eb-126e-5aab-88e7-c27d442e2ef4,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
a027f19f-2504-54a2-ac2e-0c7620f9fc71,ba6e3b18-bccb-5149-adae-530286c8bd10,5a9279eb-126e-5aab-88e7-c27d442e2ef4,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
8a25881e-5180-52aa-8a64-761417af0546,ba6e3b18-bccb-5149-adae-530286c8bd10,5a9279eb-126e-5aab-88e7-c27d442e2ef4,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
638de5aa-efd4-5fa7-bfbf-818845c63c2c,ba6e3b18-bccb-5149-adae-530286c8bd10,5a9279eb-126e-5aab-88e7-c27d442e2ef4,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
93916ddc-4f51-5a92-ab82-ba5b813aed9b,ba6e3b18-bccb-5149-adae-530286c8bd10,5a9279eb-126e-5aab-88e7-c27d442e2ef4,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
c877ee0b-33a4-5a8e-8b3e-a4d85b9de733,ba6e3b18-bccb-5149-adae-530286c8bd10,5a9279eb-126e-5aab-88e7-c27d442e2ef4,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
a0299208-0934-575f-a2ec-bdbfa923c2a6,ba6e3b18-bccb-5149-adae-530286c8bd10,5a9279eb-126e-5aab-88e7-c27d442e2ef4,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
c4fea9c9-3160-564f-b2fd-711dce48fdc6,ba6e3b18-bccb-5149-adae-530286c8bd10,5a9279eb-126e-5aab-88e7-c27d442e2ef4,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
f8c376da-42c8-59ff-a76b-0a18b6adff0a,ba6e3b18-bccb-5149-adae-530286c8bd10,5a9279eb-126e-5aab-88e7-c27d442e2ef4,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
59aa810a-4323-5136-8c1e-065babd97ced,ba6e3b18-bccb-5149-adae-530286c8bd10,b3dd711c-692e-50a8-b6d2-f2c20a73a387,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
392d35f7-f1df-52cf-94ca-c6511afd9af5,ba6e3b18-bccb-5149-adae-530286c8bd10,b3dd711c-692e-50a8-b6d2-f2c20a73a387,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
a58a32f4-81c4-5142-a12c-62486cbadf10,ba6e3b18-bccb-5149-adae-530286c8bd10,b3dd711c-692e-50a8-b6d2-f2c20a73a387,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
9f02bf42-758a-51a4-b10e-8ae5f1efeca9,ba6e3b18-bccb-5149-adae-530286c8bd10,b3dd711c-692e-50a8-b6d2-f2c20a73a387,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
9cb9e3fc-e72e-5d5c-a335-90339c01ee45,ba6e3b18-bccb-5149-adae-530286c8bd10,b3dd711c-692e-50a8-b6d2-f2c20a73a387,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
d3200382-f8da-5afa-a69e-3742524085ec,ba6e3b18-bccb-5149-adae-530286c8bd10,b3dd711c-692e-50a8-b6d2-f2c20a73a387,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
2af9c4ea-7f63-5813-b265-a10fac821d6f,ba6e3b18-bccb-5149-adae-530286c8bd10,b3dd711c-692e-50a8-b6d2-f2c20a73a387,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
577aae13-fd90-5743-8582-1b00892c9c91,ba6e3b18-bccb-5149-adae-530286c8bd10,b3dd711c-692e-50a8-b6d2-f2c20a73a387,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
48a1245c-308e-51ec-8265-857839eef27f,ba6e3b18-bccb-5149-adae-530286c8bd10,b3dd711c-692e-50a8-b6d2-f2c20a73a387,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
c2063f91-40a3-5a34-b450-079e573c540a,ba6e3b18-bccb-5149-adae-530286c8bd10,b3dd711c-692e-50a8-b6d2-f2c20a73a387,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
aa6fac1b-eb9a-5761-8fb3-7e5f412f924d,ba6e3b18-bccb-5149-adae-530286c8bd10,b3dd711c-692e-50a8-b6d2-f2c20a73a387,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
a9be4165-65ca-510f-a556-9b2685141519,ba6e3b18-bccb-5149-adae-530286c8bd10,b3dd711c-692e-50a8-b6d2-f2c20a73a387,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
af38b1b0-3235-55ee-9770-b6f576db5bca,ba6e3b18-bccb-5149-adae-530286c8bd10,472917a7-44d0-58c7-a121-72d4d30eec9b,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
cc51f5bc-ac6f-5887-a7ec-73add7d83261,ba6e3b18-bccb-5149-adae-530286c8bd10,472917a7-44d0-58c7-a121-72d4d30eec9b,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
34f88cc1-ef6e-5f27-9919-e236f8a9eb5f,ba6e3b18-bccb-5149-adae-530286c8bd10,472917a7-44d0-58c7-a121-72d4d30eec9b,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
e5e19109-6c9b-5160-8cee-5f7a73b18d87,ba6e3b18-bccb-5149-adae-530286c8bd10,472917a7-44d0-58c7-a121-72d4d30eec9b,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
c3231250-64a0-5452-a303-d3180c1ed09b,ba6e3b18-bccb-5149-adae-530286c8bd10,472917a7-44d0-58c7-a121-72d4d30eec9b,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
6280e856-b8de-5c68-afe6-3eec047ce1b9,ba6e3b18-bccb-5149-adae-530286c8bd10,472917a7-44d0-58c7-a121-72d4d30eec9b,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
cf29d633-7550-5ae3-bd44-b1a79d520cfc,ba6e3b18-bccb-5149-adae-530286c8bd10,472917a7-44d0-58c7-a121-72d4d30eec9b,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
4a5ffd3c-aee0-5406-986c-e28fd87f37ee,ba6e3b18-bccb-5149-adae-530286c8bd10,472917a7-44d0-58c7-a121-72d4d30eec9b,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
d8ae9c53-6bf4-5d32-a002-1a77eae37ff7,ba6e3b18-bccb-5149-adae-530286c8bd10,472917a7-44d0-58c7-a121-72d4d30eec9b,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
ebb82613-f79f-519b-aa0c-852b053e0ba9,ba6e3b18-bccb-5149-adae-530286c8bd10,472917a7-44d0-58c7-a121-72d4d30eec9b,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
bfc87d87-2c28-5af2-8dc1-e1308cfc80a6,ba6e3b18-bccb-5149-adae-530286c8bd10,472917a7-44d0-58c7-a121-72d4d30eec9b,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
e5fff0fb-c3da-50a9-bcc0-4a81fdd1d4a4,ba6e3b18-bccb-5149-adae-530286c8bd10,472917a7-44d0-58c7-a121-72d4d30eec9b,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
b2cffb8d-7cfe-5ba1-8e04-496f7699cc5d,ba6e3b18-bccb-5149-adae-530286c8bd10,b7c22c58-5484-511a-ba0a-b7fc97917491,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
79b67827-d9e2-5dac-aadb-ecaf5dd8ca0d,ba6e3b18-bccb-5149-adae-530286c8bd10,b7c22c58-5484-511a-ba0a-b7fc97917491,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
a6957bf5-2558-5df9-9639-75694ec0183d,ba6e3b18-bccb-5149-adae-530286c8bd10,b7c22c58-5484-511a-ba0a-b7fc97917491,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
046bdb37-676e-5be5-ae62-065fcd9e2316,ba6e3b18-bccb-5149-adae-530286c8bd10,b7c22c58-5484-511a-ba0a-b7fc97917491,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
9bee2f08-c3a5-59bb-b365-a502e440f527,ba6e3b18-bccb-5149-adae-530286c8bd10,b7c22c58-5484-511a-ba0a-b7fc97917491,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
a29b4c44-1125-5afa-82cd-48c3d02d4141,ba6e3b18-bccb-5149-adae-530286c8bd10,b7c22c58-5484-511a-ba0a-b7fc97917491,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
8c4399d5-05f9-5ede-ad32-a78f389c7bd0,ba6e3b18-bccb-5149-adae-530286c8bd10,b7c22c58-5484-511a-ba0a-b7fc97917491,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
6d86aa35-d5f6-569c-8225-30185ae9f5ce,ba6e3b18-bccb-5149-adae-530286c8bd10,b7c22c58-5484-511a-ba0a-b7fc97917491,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
f38b772a-6da6-5618-b6df-10d5c10c2d78,ba6e3b18-bccb-5149-adae-530286c8bd10,b7c22c58-5484-511a-ba0a-b7fc97917491,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
1728ba19-cc5a-59d8-9b12-60036b40460b,ba6e3b18-bccb-5149-adae-530286c8bd10,b7c22c58-5484-511a-ba0a-b7fc97917491,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
edcaeb71-6234-5c31-8936-3451947dc9b8,ba6e3b18-bccb-5149-adae-530286c8bd10,b7c22c58-5484-511a-ba0a-b7fc97917491,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
be64c4b0-6775-5fc4-afdc-8f772c11be3b,ba6e3b18-bccb-5149-adae-530286c8bd10,b7c22c58-5484-511a-ba0a-b7fc97917491,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
71f728fb-64b6-5482-aeb7-15d6eb5f73fa,ba6e3b18-bccb-5149-adae-530286c8bd10,485ab771-f3b7-5b2f-b952-ed90c8cc157d,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
1e39e50a-cc68-5b9c-ba30-2726571f4ef1,ba6e3b18-bccb-5149-adae-530286c8bd10,485ab771-f3b7-5b2f-b952-ed90c8cc157d,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
47606c98-b95e-539d-bb66-aa34f99f15c3,ba6e3b18-bccb-5149-adae-530286c8bd10,485ab771-f3b7-5b2f-b952-ed90c8cc157d,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
18d1bebd-a3be-58fc-b129-4d74dde6fcd3,ba6e3b18-bccb-5149-adae-530286c8bd10,485ab771-f3b7-5b2f-b952-ed90c8cc157d,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
24669b7b-820c-55c2-8301-ac6272226d99,ba6e3b18-bccb-5149-adae-530286c8bd10,485ab771-f3b7-5b2f-b952-ed90c8cc157d,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
6fe6c612-a782-5a61-9f39-a7cc2c631b74,ba6e3b18-bccb-5149-adae-530286c8bd10,485ab771-f3b7-5b2f-b952-ed90c8cc157d,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
733c7fcf-e614-5537-8118-032ee1ee61ca,ba6e3b18-bccb-5149-adae-530286c8bd10,485ab771-f3b7-5b2f-b952-ed90c8cc157d,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
9d2adb7a-7faa-5ac2-825c-5ffdd754762a,ba6e3b18-bccb-5149-adae-530286c8bd10,485ab771-f3b7-5b2f-b952-ed90c8cc157d,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
5e8f740f-38ba-563d-91d8-b69c934ba7b8,ba6e3b18-bccb-5149-adae-530286c8bd10,485ab771-f3b7-5b2f-b952-ed90c8cc157d,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
bbecec9f-d83f-5e80-9f2b-d20afffb1ca2,ba6e3b18-bccb-5149-adae-530286c8bd10,485ab771-f3b7-5b2f-b952-ed90c8cc157d,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
351a3401-b799-54c5-af45-5fd486dc161d,ba6e3b18-bccb-5149-adae-530286c8bd10,485ab771-f3b7-5b2f-b952-ed90c8cc157d,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
6edb200b-85d2-5012-bfd1-62307e61c38d,ba6e3b18-bccb-5149-adae-530286c8bd10,485ab771-f3b7-5b2f-b952-ed90c8cc157d,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
9875e110-48de-5226-9517-af86ac716a1e,ba6e3b18-bccb-5149-adae-530286c8bd10,16c42e79-e71e-58bb-8987-745a66e8dba3,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
f731e46f-b4df-50c2-9ade-65e0ad52e06c,ba6e3b18-bccb-5149-adae-530286c8bd10,16c42e79-e71e-58bb-8987-745a66e8dba3,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
1f482e85-3a9a-5436-a417-8b5991df52ae,ba6e3b18-bccb-5149-adae-530286c8bd10,16c42e79-e71e-58bb-8987-745a66e8dba3,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
398bf482-0c3c-5e5c-8c92-a50b8a719f93,ba6e3b18-bccb-5149-adae-530286c8bd10,16c42e79-e71e-58bb-8987-745a66e8dba3,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
3628df2d-abb3-52dd-9d7b-5033c17882f4,ba6e3b18-bccb-5149-adae-530286c8bd10,16c42e79-e71e-58bb-8987-745a66e8dba3,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
684de0b6-064d-5034-b9b5-d30fe5d336b7,ba6e3b18-bccb-5149-adae-530286c8bd10,16c42e79-e71e-58bb-8987-745a66e8dba3,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
9bf169be-4084-50d6-80a9-129eabef4972,ba6e3b18-bccb-5149-adae-530286c8bd10,16c42e79-e71e-58bb-8987-745a66e8dba3,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
0f5f385f-0e70-5512-a525-8a0b8c86df2a,ba6e3b18-bccb-5149-adae-530286c8bd10,16c42e79-e71e-58bb-8987-745a66e8dba3,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
2ab0163f-67e7-5731-8e19-69be94b4a62a,ba6e3b18-bccb-5149-adae-530286c8bd10,16c42e79-e71e-58bb-8987-745a66e8dba3,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
226391cb-5982-5c5d-b297-11c16ba2615e,ba6e3b18-bccb-5149-adae-530286c8bd10,16c42e79-e71e-58bb-8987-745a66e8dba3,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
f819aefe-cacb-5e2f-afce-9b9a0d3847ee,ba6e3b18-bccb-5149-adae-530286c8bd10,16c42e79-e71e-58bb-8987-745a66e8dba3,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
4ac81096-fe1a-5347-a2cc-354fddd3b3ae,ba6e3b18-bccb-5149-adae-530286c8bd10,16c42e79-e71e-58bb-8987-745a66e8dba3,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
7bff4d0a-6316-55ee-9643-209b86dfa7eb,ba6e3b18-bccb-5149-adae-530286c8bd10,77cc10da-418a-5cfe-b7d3-21e6c41f1343,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
c0d6bf2a-6658-5499-8b11-304c611fe00a,ba6e3b18-bccb-5149-adae-530286c8bd10,77cc10da-418a-5cfe-b7d3-21e6c41f1343,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
c140fee4-38e2-528d-a5d0-5162e8e9613d,ba6e3b18-bccb-5149-adae-530286c8bd10,77cc10da-418a-5cfe-b7d3-21e6c41f1343,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
eb189ea9-ab87-54f7-a43d-cde8166f4a4b,ba6e3b18-bccb-5149-adae-530286c8bd10,77cc10da-418a-5cfe-b7d3-21e6c41f1343,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
36044b31-de13-565e-b47d-883370cf08dd,ba6e3b18-bccb-5149-adae-530286c8bd10,77cc10da-418a-5cfe-b7d3-21e6c41f1343,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
4af26110-7a9d-543f-8e9f-604978bc9f25,ba6e3b18-bccb-5149-adae-530286c8bd10,77cc10da-418a-5cfe-b7d3-21e6c41f1343,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
ede6ff06-cf89-5b68-9e7d-913387ea6c0c,ba6e3b18-bccb-5149-adae-530286c8bd10,77cc10da-418a-5cfe-b7d3-21e6c41f1343,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
cac59388-62e7-569c-ab5f-02cbe4aefea9,ba6e3b18-bccb-5149-adae-530286c8bd10,77cc10da-418a-5cfe-b7d3-21e6c41f1343,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
4acf5e0f-8cd5-5741-bfdd-28d0906ab75f,ba6e3b18-bccb-5149-adae-530286c8bd10,77cc10da-418a-5cfe-b7d3-21e6c41f1343,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
09ec3be5-f587-521b-8fd2-344925894565,ba6e3b18-bccb-5149-adae-530286c8bd10,77cc10da-418a-5cfe-b7d3-21e6c41f1343,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
5475eacb-8807-5a16-a3ad-dbf4fd27b48e,ba6e3b18-bccb-5149-adae-530286c8bd10,77cc10da-418a-5cfe-b7d3-21e6c41f1343,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
42f5ced7-520c-540a-aa5a-945c8349b49c,ba6e3b18-bccb-5149-adae-530286c8bd10,77cc10da-418a-5cfe-b7d3-21e6c41f1343,ba99bb29-56fc-512c-b0da-8b49ebcfa90e,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
da7b0eac-2f6f-58b4-b012-5499c6882996,ba6e3b18-bccb-5149-adae-530286c8bd10,2a0cfb4b-8562-5fac-b4fe-3771609f7cbf,4acc22e2-8ad7-5219-955c-3b1e99ea61ec,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
