id,tenant_id,class_id,academic_year_id,subject_id,teacher_profile_id,is_deleted,deleted_at
e46c2129-cee5-523a-a055-95159c92c471,ba6e3b18-bccb-5149-adae-530286c8bd10,0d4c2504-e6ad-5835-8bb8-d799851e3473,f2f27eaa-0811-5703-8e39-d8d94c77e366,bcc13dfb-7319-55c7-ad90-3b058a43d34a,9563a7bc-954d-52ba-87da-c7a6cb3d1777,false,
0577f648-6651-58c7-9e3a-8ef4e846bd6d,ba6e3b18-bccb-5149-adae-530286c8bd10,0d4c2504-e6ad-5835-8bb8-d799851e3473,f2f27eaa-0811-5703-8e39-d8d94c77e366,ac6b4f70-62c0-5d91-b20e-93cacd1a833b,a1c51438-8134-5260-bbd7-9102d9897b76,false,
e8bd6840-eb53-50f8-b03c-f0947bd4c0b8,ba6e3b18-bccb-5149-adae-530286c8bd10,0d4c2504-e6ad-5835-8bb8-d799851e3473,f2f27eaa-0811-5703-8e39-d8d94c77e366,65910519-c93f-5c5a-b535-6253a402e739,7e12dcb9-b261-50ec-b1bb-9b446f487543,false,
104db9db-b1ea-5375-8752-c8922aa18cc8,ba6e3b18-bccb-5149-adae-530286c8bd10,0d4c2504-e6ad-5835-8bb8-d799851e3473,f2f27eaa-0811-5703-8e39-d8d94c77e366,aa8bdda9-11b9-5657-a1f4-031235cb0d0d,a5293469-8b23-520f-8883-b873f0bd5e86,false,
f94ff671-42d8-5140-9029-38ec6372eb4d,ba6e3b18-bccb-5149-adae-530286c8bd10,0d4c2504-e6ad-5835-8bb8-d799851e3473,f2f27eaa-0811-5703-8e39-d8d94c77e366,4155fd4c-28d7-5763-8798-87bcceed7402,e6ade56a-3b6b-5c42-8539-d85e6aa5b5fb,false,
3ec99bee-b8c5-5092-b3e7-866db495bfaa,ba6e3b18-bccb-5149-adae-530286c8bd10,b613f6aa-ad72-598d-bcf3-748fbd064204,f2f27eaa-0811-5703-8e39-d8d94c77e366,d057220b-e94d-5bd8-b874-95f3629d9b74,7443ae89-0ec2-52af-8e13-7202ac374873,false,
e87bb283-dc97-5485-9b40-6926ab3cd121,ba6e3b18-bccb-5149-adae-530286c8bd10,b613f6aa-ad72-598d-bcf3-748fbd064204,f2f27eaa-0811-5703-8e39-d8d94c77e366,da6f2fe7-c371-5900-8dc9-c33019a52992,232861c8-2dc9-5dc2-8285-8ef446fe5271,false,
d87ac098-caa9-5696-a6c7-e92f861bfb17,ba6e3b18-bccb-5149-adae-530286c8bd10,b613f6aa-ad72-598d-bcf3-748fbd064204,f2f27eaa-0811-5703-8e39-d8d94c77e366,bb8e78e2-8d41-529a-a31c-a9fd8c374d6b,97dd20dc-d6ee-561e-99e2-ee3fc626909a,false,
2fd88c90-6f71-5010-ac36-ef68dbf8a3b9,ba6e3b18-bccb-5149-adae-530286c8bd10,b613f6aa-ad72-598d-bcf3-748fbd064204,f2f27eaa-0811-5703-8e39-d8d94c77e366,3e467514-5ee7-5952-8db1-b8dc8a82f8a8,1a5d8526-24d1-5b81-b857-0621ef4e53cc,false,
ae91a0c0-6f94-568f-a469-f8646abe66bb,ba6e3b18-bccb-5149-adae-530286c8bd10,b613f6aa-ad72-598d-bcf3-748fbd064204,f2f27eaa-0811-5703-8e39-d8d94c77e366,9997a700-8a3e-5f87-8fda-8f41db168c52,9563a7bc-954d-52ba-87da-c7a6cb3d1777,false,
9f66ef3a-f705-5576-84df-1cf06fa6879d,ba6e3b18-bccb-5149-adae-530286c8bd10,b613f6aa-ad72-598d-bcf3-748fbd064204,f2f27eaa-0811-5703-8e39-d8d94c77e366,bcc13dfb-7319-55c7-ad90-3b058a43d34a,a1c51438-8134-5260-bbd7-9102d9897b76,false,
510dbcfc-14cf-5c57-829c-cbe9c1ffb03a,ba6e3b18-bccb-5149-adae-530286c8bd10,b613f6aa-ad72-598d-bcf3-748fbd064204,f2f27eaa-0811-5703-8e39-d8d94c77e366,ac6b4f70-62c0-5d91-b20e-93cacd1a833b,7e12dcb9-b261-50ec-b1bb-9b446f487543,false,
5a9279eb-126e-5aab-88e7-c27d442e2ef4,ba6e3b18-bccb-5149-adae-530286c8bd10,b613f6aa-ad72-598d-bcf3-748fbd064204,f2f27eaa-0811-5703-8e39-d8d94c77e366,65910519-c93f-5c5a-b535-6253a402e739,a5293469-8b23-520f-8883-b873f0bd5e86,false,
b3dd711c-692e-50a8-b6d2-f2c20a73a387,ba6e3b18-bccb-5149-adae-530286c8bd10,b613f6aa-ad72-598d-bcf3-748fbd064204,f2f27eaa-0811-5703-8e39-d8d94c77e366,aa8bdda9-11b9-5657-a1f4-031235cb0d0d,e6ade56a-3b6b-5c42-8539-d85e6aa5b5fb,false,
472917a7-44d0-58c7-a121-72d4d30eec9b,ba6e3b18-bccb-5149-adae-530286c8bd10,b613f6aa-ad72-598d-bcf3-748fbd064204,f2f27eaa-0811-5703-8e39-d8d94c77e366,4155fd4c-28d7-5763-8798-87bcceed7402,82fe09b7-afa1-52dd-b4d6-cf154f1f9001,false,
b7c22c58-5484-511a-ba0a-b7fc97917491,ba6e3b18-bccb-5149-adae-530286c8bd10,045d110c-6013-5e8f-ab88-49a4b3baf0ed,f2f27eaa-0811-5703-8e39-d8d94c77e366,d057220b-e94d-5bd8-b874-95f3629d9b74,232861c8-2dc9-5dc2-8285-8ef446fe5271,false,
485ab771-f3b7-5b2f-b952-ed90c8cc157d,ba6e3b18-bccb-5149-adae-530286c8bd10,045d110c-6013-5e8f-ab88-49a4b3baf0ed,f2f27eaa-0811-5703-8e39-d8d94c77e366,da6f2fe7-c371-5900-8dc9-c33019a52992,97dd20dc-d6ee-561e-99e2-ee3fc626909a,false,
16c42e79-e71e-58bb-8987-745a66e8dba3,ba6e3b18-bccb-5149-adae-530286c8bd10,045d110c-6013-5e8f-ab88-49a4b3baf0ed,f2f27eaa-0811-5703-8e39-d8d94c77e366,bb8e78e2-8d41-529a-a31c-a9fd8c374d6b,1a5d8526-24d1-5b81-b857-0621ef4e53cc,false,
77cc10da-418a-5cfe-b7d3-21e6c41f1343,ba6e3b18-bccb-5149-adae-530286c8bd10,045d110c-6013-5e8f-ab88-49a4b3baf0ed,f2f27eaa-0811-5703-8e39-d8d94c77e366,3e467514-5ee7-5952-8db1-b8dc8a82f8a8,9563a7bc-954d-52ba-87da-c7a6cb3d1777,false,
2a0cfb4b-8562-5fac-b4fe-3771609f7cbf,ba6e3b18-bccb-5149-adae-530286c8bd10,045d110c-6013-5e8f-ab88-49a4b3baf0ed,f2f27eaa-0811-5703-8e39-d8d94c77e366,9997a700-8a3e-5f87-8fda-8f41db168c52,a1c51438-8134-5260-bbd7-9102d9897b76,false,
51c207c6-9288-59cf-b77f-d39ff1f13b37,ba6e3b18-bccb-5149-adae-530286c8bd10,045d110c-6013-5e8f-ab88-49a4b3baf0ed,f2f27eaa-0811-5703-8e39-d8d94c77e366,bcc13dfb-7319-55c7-ad90-3b058a43d34a,7e12dcb9-b261-50ec-b1bb-9b446f487543,false,
c697ec5c-06fe-57e1-81e1-b0e8962e23f5,ba6e3b18-bccb-5149-adae-530286c8bd10,045d110c-6013-5e8f-ab88-49a4b3baf0ed,f2f27eaa-0811-5703-8e39-d8d94c77e366,ac6b4f70-62c0-5d91-b20e-93cacd1a833b,a5293469-8b23-520f-8883-b873f0bd5e86,false,
318563c9-5d3f-5b1d-bf12-f555dd23e21b,ba6e3b18-bccb-5149-adae-530286c8bd10,045d110c-6013-5e8f-ab88-49a4b3baf0ed,f2f27eaa-0811-5703-8e39-d8d94c77e366,65910519-c93f-5c5a-b535-6253a402e739,e6ade56a-3b6b-5c42-8539-d85e6aa5b5fb,false,
f4fb8ff6-e9b9-571f-9e2f-12af17119ebc,ba6e3b18-bccb-5149-adae-530286c8bd10,045d110c-6013-5e8f-ab88-49a4b3baf0ed,f2f27eaa-0811-5703-8e39-d8d94c77e366,aa8bdda9-11b9-5657-a1f4-031235cb0d0d,82fe09b7-afa1-52dd-b4d6-cf154f1f9001,false,
b9035fd8-f962-50fa-9a5c-0b0cac3578dd,ba6e3b18-bccb-5149-adae-530286c8bd10,045d110c-6013-5e8f-ab88-49a4b3baf0ed,f2f27eaa-0811-5703-8e39-d8d94c77e366,4155fd4c-28d7-5763-8798-87bcceed7402,b93b1989-7db9-55fa-9765-b87d510fe34b,false,
30140656-aada-5aea-96ec-39d0759d34e8,ba6e3b18-bccb-5149-adae-530286c8bd10,136af27a-b0f8-526b-af10-d44114274cbe,f2f27eaa-0811-5703-8e39-d8d94c77e366,d057220b-e94d-5bd8-b874-95f3629d9b74,97dd20dc-d6ee-561e-99e2-ee3fc626909a,false,
5584969a-aac6-57da-bc44-33842f870607,ba6e3b18-bccb-5149-adae-530286c8bd10,136af27a-b0f8-526b-af10-d44114274cbe,f2f27eaa-0811-5703-8e39-d8d94c77e366,da6f2fe7-c371-5900-8dc9-c33019a52992,1a5d8526-24d1-5b81-b857-0621ef4e53cc,false,
2051b291-ed8b-5684-8845-cd5b0445fea5,ba6e3b18-bccb-5149-adae-530286c8bd10,136af27a-b0f8-526b-af10-d44114274cbe,f2f27eaa-0811-5703-8e39-d8d94c77e366,bb8e78e2-8d41-529a-a31c-a9fd8c374d6b,9563a7bc-954d-52ba-87da-c7a6cb3d1777,false,
78ac8891-d981-58a5-b98c-6fb73422e72b,ba6e3b18-bccb-5149-adae-530286c8bd10,136af27a-b0f8-526b-af10-d44114274cbe,f2f27eaa-0811-5703-8e39-d8d94c77e366,3e467514-5ee7-5952-8db1-b8dc8a82f8a8,a1c51438-8134-5260-bbd7-9102d9897b76,false,
4ee303b8-22dc-5314-b6c7-fb8addd02302,ba6e3b18-bccb-5149-adae-530286c8bd10,136af27a-b0f8-526b-af10-d44114274cbe,f2f27eaa-0811-5703-8e39-d8d94c77e366,9997a700-8a3e-5f87-8fda-8f41db168c52,7e12dcb9-b261-50ec-b1bb-9b446f487543,false,
875389e2-f363-51aa-8d95-a95a68060550,ba6e3b18-bccb-5149-adae-530286c8bd10,136af27a-b0f8-526b-af10-d44114274cbe,f2f27eaa-0811-5703-8e39-d8d94c77e366,bcc13dfb-7319-55c7-ad90-3b058a43d34a,a5293469-8b23-520f-8883-b873f0bd5e86,false,
6d22ceab-42f9-559e-a772-a882295a0d49,ba6e3b18-bccb-5149-adae-530286c8bd10,136af27a-b0f8-526b-af10-d44114274cbe,f2f27eaa-0811-5703-8e39-d8d94c77e366,ac6b4f70-62c0-5d91-b20e-93cacd1a833b,e6ade56a-3b6b-5c42-8539-d85e6aa5b5fb,false,
c877c102-8e06-52c8-81d5-b83da701036b,ba6e3b18-bccb-5149-adae-530286c8bd10,136af27a-b0f8-526b-af10-d44114274cbe,f2f27eaa-0811-5703-8e39-d8d94c77e366,65910519-c93f-5c5a-b535-6253a402e739,82fe09b7-afa1-52dd-b4d6-cf154f1f9001,false,
2601b600-23c4-593f-87c5-c116c5fe2d8e,ba6e3b18-bccb-5149-adae-530286c8bd10,136af27a-b0f8-526b-af10-d44114274cbe,f2f27eaa-0811-5703-8e39-d8d94c77e366,aa8bdda9-11b9-5657-a1f4-031235cb0d0d,b93b1989-7db9-55fa-9765-b87d510fe34b,false,
1d1c2043-65e2-5c31-a5bf-e154fbed52e3,ba6e3b18-bccb-5149-adae-530286c8bd10,136af27a-b0f8-526b-af10-d44114274cbe,f2f27eaa-0811-5703-8e39-d8d94c77e366,4155fd4c-28d7-5763-8798-87bcceed7402,f7a363ac-a4d0-584b-94ab-4600389ac6ad,false,
70f236a5-35fc-5b61-b0f5-08f862dfc0e2,ba6e3b18-bccb-5149-adae-530286c8bd10,fcc3624a-ff90-5dc6-8b15-898490b76772,f2f27eaa-0811-5703-8e39-d8d94c77e366,d057220b-e94d-5bd8-b874-95f3629d9b74,1a5d8526-24d1-5b81-b857-0621ef4e53cc,false,
f5bcf253-e5f7-55ba-97ee-94e795be16a3,ba6e3b18-bccb-5149-adae-530286c8bd10,fcc3624a-ff90-5dc6-8b15-898490b76772,f2f27eaa-0811-5703-8e39-d8d94c77e366,da6f2fe7-c371-5900-8dc9-c33019a52992,9563a7bc-954d-52ba-87da-c7a6cb3d1777,false,
e3eb0d56-444d-53df-8d91-c42a674f7795,ba6e3b18-bccb-5149-adae-530286c8bd10,fcc3624a-ff90-5dc6-8b15-898490b76772,f2f27eaa-0811-5703-8e39-d8d94c77e366,bb8e78e2-8d41-529a-a31c-a9fd8c374d6b,a1c51438-8134-5260-bbd7-9102d9897b76,false,
72955559-5a92-556c-962e-0887485c0d88,ba6e3b18-bccb-5149-adae-530286c8bd10,fcc3624a-ff90-5dc6-8b15-898490b76772,f2f27eaa-0811-5703-8e39-d8d94c77e366,3e467514-5ee7-5952-8db1-b8dc8a82f8a8,7e12dcb9-b261-50ec-b1bb-9b446f487543,false,
d73ea96f-7b15-5d52-b588-1af317d438ff,ba6e3b18-bccb-5149-adae-530286c8bd10,fcc3624a-ff90-5dc6-8b15-898490b76772,f2f27eaa-0811-5703-8e39-d8d94c77e366,9997a700-8a3e-5f87-8fda-8f41db168c52,a5293469-8b23-520f-8883-b873f0bd5e86,false,
1ecab38f-cdc2-5d99-bb77-a1cb96c15031,ba6e3b18-bccb-5149-adae-530286c8bd10,fcc3624a-ff90-5dc6-8b15-898490b76772,f2f27eaa-0811-5703-8e39-d8d94c77e366,bcc13dfb-7319-55c7-ad90-3b058a43d34a,e6ade56a-3b6b-5c42-8539-d85e6aa5b5fb,false,
f7642752-dce0-5127-8ac8-ce73e8e4beb0,ba6e3b18-bccb-5149-adae-530286c8bd10,fcc3624a-ff90-5dc6-8b15-898490b76772,f2f27eaa-0811-5703-8e39-d8d94c77e366,ac6b4f70-62c0-5d91-b20e-93cacd1a833b,82fe09b7-afa1-52dd-b4d6-cf154f1f9001,false,
6cedc1bd-3229-5b34-a389-bb9c4e839514,ba6e3b18-bccb-5149-adae-530286c8bd10,fcc3624a-ff90-5dc6-8b15-898490b76772,f2f27eaa-0811-5703-8e39-d8d94c77e366,65910519-c93f-5c5a-b535-6253a402e739,b93b1989-7db9-55fa-9765-b87d510fe34b,false,
f44dcb42-d785-5a60-927d-45245d4a6799,ba6e3b18-bccb-5149-adae-530286c8bd10,fcc3624a-ff90-5dc6-8b15-898490b76772,f2f27eaa-0811-5703-8e39-d8d94c77e366,aa8bdda9-11b9-5657-a1f4-031235cb0d0d,f7a363ac-a4d0-584b-94ab-4600389ac6ad,false,
44b4d23b-9e3a-5ac7-9276-a889f2c7923f,ba6e3b18-bccb-5149-adae-530286c8bd10,fcc3624a-ff90-5dc6-8b15-898490b76772,f2f27eaa-0811-5703-8e39-d8d94c77e366,4155fd4c-28d7-5763-8798-87bcceed7402,e227acc6-854d-5a77-b6e0-5f7b90bc9ef2,false,
26a04722-4e64-581d-a8ca-114955999cc1,ba6e3b18-bccb-5149-adae-530286c8bd10,ab1a6dfb-2436-5bd0-bd07-ab2cbc73bee6,f2f27eaa-0811-5703-8e39-d8d94c77e366,d057220b-e94d-5bd8-b874-95f3629d9b74,9563a7bc-954d-52ba-87da-c7a6cb3d1777,false,
97a97d70-bcfa-58db-a1ac-07a558a9b4e6,ba6e3b18-bccb-5149-adae-530286c8bd10,ab1a6dfb-2436-5bd0-bd07-ab2cbc73bee6,f2f27eaa-0811-5703-8e39-d8d94c77e366,da6f2fe7-c371-5900-8dc9-c33019a52992,a1c51438-8134-5260-bbd7-9102d9897b76,false,
d6a58c95-bba7-5942-b386-4a585278991a,ba6e3b18-bccb-5149-adae-530286c8bd10,ab1a6dfb-2436-5bd0-bd07-ab2cbc73bee6,f2f27eaa-0811-5703-8e39-d8d94c77e366,bb8e78e2-8d41-529a-a31c-a9fd8c374d6b,7e12dcb9-b261-50ec-b1bb-9b446f487543,false,
fa2b171a-b7dc-5979-a7d6-25fb9570135f,ba6e3b18-bccb-5149-adae-530286c8bd10,ab1a6dfb-2436-5bd0-bd07-ab2cbc73bee6,f2f27eaa-0811-5703-8e39-d8d94c77e366,3e467514-5ee7-5952-8db1-b8dc8a82f8a8,a5293469-8b23-520f-8883-b873f0bd5e86,false,
7cf17031-9a62-5884-9158-1b427684d8e3,ba6e3b18-bccb-5149-adae-530286c8bd10,ab1a6dfb-2436-5bd0-bd07-ab2cbc73bee6,f2f27eaa-0811-5703-8e39-d8d94c77e366,9997a700-8a3e-5f87-8fda-8f41db168c52,e6ade56a-3b6b-5c42-8539-d85e6aa5b5fb,false,
ea6ad28c-649c-5deb-8521-0b831ae3a93d,ba6e3b18-bccb-5149-adae-530286c8bd10,ab1a6dfb-2436-5bd0-bd07-ab2cbc73bee6,f2f27eaa-0811-5703-8e39-d8d94c77e366,bcc13dfb-7319-55c7-ad90-3b058a43d34a,82fe09b7-afa1-52dd-b4d6-cf154f1f9001,false,
34191635-71fa-5e12-8b18-5cebb89ad26a,ba6e3b18-bccb-5149-adae-530286c8bd10,ab1a6dfb-2436-5bd0-bd07-ab2cbc73bee6,f2f27eaa-0811-5703-8e39-d8d94c77e366,ac6b4f70-62c0-5d91-b20e-93cacd1a833b,b93b1989-7db9-55fa-9765-b87d510fe34b,false,
9a2ace44-ab94-5c52-88aa-cc697ef47da8,ba6e3b18-bccb-5149-adae-530286c8bd10,ab1a6dfb-2436-5bd0-bd07-ab2cbc73bee6,f2f27eaa-0811-5703-8e39-d8d94c77e366,65910519-c93f-5c5a-b535-6253a402e739,f7a363ac-a4d0-584b-94ab-4600389ac6ad,false,
1ae25857-25f0-5afc-877c-1c10e7e30c4b,ba6e3b18-bccb-5149-adae-530286c8bd10,ab1a6dfb-2436-5bd0-bd07-ab2cbc73bee6,f2f27eaa-0811-5703-8e39-d8d94c77e366,aa8bdda9-11b9-5657-a1f4-031235cb0d0d,e227acc6-854d-5a77-b6e0-5f7b90bc9ef2,false,
11865451-db87-54c1-b42a-533b761aec87,ba6e3b18-bccb-5149-adae-530286c8bd10,ab1a6dfb-2436-5bd0-bd07-ab2cbc73bee6,f2f27eaa-0811-5703-8e39-d8d94c77e366,4155fd4c-28d7-5763-8798-87bcceed7402,547d1dcc-ff3c-5583-9037-28883699f312,false,
ea0d621f-9df7-5c55-98f7-4160a49273f9,ba6e3b18-bccb-5149-adae-530286c8bd10,cc5b7152-18de-5388-bdd0-4f39e7967c34,f2f27eaa-0811-5703-8e39-d8d94c77e366,d057220b-e94d-5bd8-b874-95f3629d9b74,a1c51438-8134-5260-bbd7-9102d9897b76,false,
8fbd7e0c-72a3-5fe4-a007-a5e5067be9c1,ba6e3b18-bccb-5149-adae-530286c8bd10,cc5b7152-18de-5388-bdd0-4f39e7967c34,f2f27eaa-0811-5703-8e39-d8d94c77e366,da6f2fe7-c371-5900-8dc9-c33019a52992,7e12dcb9-b261-50ec-b1bb-9b446f487543,false,
0402c82f-f968-5098-9682-058b5bee399a,ba6e3b18-bccb-5149-adae-530286c8bd10,cc5b7152-18de-5388-bdd0-4f39e7967c34,f2f27eaa-0811-5703-8e39-d8d94c77e366,bb8e78e2-8d41-529a-a31c-a9fd8c374d6b,a5293469-8b23-520f-8883-b873f0bd5e86,false,
62fcb331-c9cd-52b0-898e-9ee9b64f7406,ba6e3b18-bccb-5149-adae-530286c8bd10,cc5b7152-18de-5388-bdd0-4f39e7967c34,f2f27eaa-0811-5703-8e39-d8d94c77e366,3e467514-5ee7-5952-8db1-b8dc8a82f8a8,e6ade56a-3b6b-5c42-8539-d85e6aa5b5fb,false,
4895fe05-5e97-5517-b66e-36bd753e225a,ba6e3b18-bccb-5149-adae-530286c8bd10,cc5b7152-18de-5388-bdd0-4f39e7967c34,f2f27eaa-0811-5703-8e39-d8d94c77e366,9997a700-8a3e-5f87-8fda-8f41db168c52,82fe09b7-afa1-52dd-b4d6-cf154f1f9001,false,
24e22f8f-d462-564a-a258-e61bf1d2cea4,ba6e3b18-bccb-5149-adae-530286c8bd10,cc5b7152-18de-5388-bdd0-4f39e7967c34,f2f27eaa-0811-5703-8e39-d8d94c77e366,bcc13dfb-7319-55c7-ad90-3b058a43d34a,b93b1989-7db9-55fa-9765-b87d510fe34b,false,
88fda6f3-4bc1-541d-851c-588b5b121cb0,ba6e3b18-bccb-5149-adae-530286c8bd10,cc5b7152-18de-5388-bdd0-4f39e7967c34,f2f27eaa-0811-5703-8e39-d8d94c77e366,ac6b4f70-62c0-5d91-b20e-93cacd1a833b,f7a363ac-a4d0-584b-94ab-4600389ac6ad,false,
239b9a24-72d8-5785-9535-e57a371f762c,ba6e3b18-bccb-5149-adae-530286c8bd10,cc5b7152-18de-5388-bdd0-4f39e7967c34,f2f27eaa-0811-5703-8e39-d8d94c77e366,65910519-c93f-5c5a-b535-6253a402e739,e227acc6-854d-5a77-b6e0-5f7b90bc9ef2,false,
ee87dc6b-3420-5804-a5e6-431c90bf7a64,ba6e3b18-bccb-5149-adae-530286c8bd10,cc5b7152-18de-5388-bdd0-4f39e7967c34,f2f27eaa-0811-5703-8e39-d8d94c77e366,aa8bdda9-11b9-5657-a1f4-031235cb0d0d,547d1dcc-ff3c-5583-9037-28883699f312,false,
a97880a8-e4c5-5755-91d0-47c975015bba,ba6e3b18-bccb-5149-adae-530286c8bd10,cc5b7152-18de-5388-bdd0-4f39e7967c34,f2f27eaa-0811-5703-8e39-d8d94c77e366,4155fd4c-28d7-5763-8798-87bcceed7402,67e02973-a271-5859-b248-d29cc281088d,false,
ac7660e5-d159-574e-9b6c-563ef84be5d4,ba6e3b18-bccb-5149-adae-530286c8bd10,3a2e1f05-6ff0-5736-bed3-7ce3c0cb1a6a,f2f27eaa-0811-5703-8e39-d8d94c77e366,d057220b-e94d-5bd8-b874-95f3629d9b74,7e12dcb9-b261-50ec-b1bb-9b446f487543,false,
ce947a80-731d-5a71-953d-b453be1d1438,ba6e3b18-bccb-5149-adae-530286c8bd10,3a2e1f05-6ff0-5736-bed3-7ce3c0cb1a6a,f2f27eaa-0811-5703-8e39-d8d94c77e366,da6f2fe7-c371-5900-8dc9-c33019a52992,a5293469-8b23-520f-8883-b873f0bd5e86,false,
596220f0-2540-5e37-8e8b-4012021cf425,ba6e3b18-bccb-5149-adae-530286c8bd10,3a2e1f05-6ff0-5736-bed3-7ce3c0cb1a6a,f2f27eaa-0811-5703-8e39-d8d94c77e366,bb8e78e2-8d41-529a-a31c-a9fd8c374d6b,e6ade56a-3b6b-5c42-8539-d85e6aa5b5fb,false,
59f1ecbc-e9a0-58d7-9611-14c0e0a98039,ba6e3b18-bccb-5149-adae-530286c8bd10,3a2e1f05-6ff0-5736-bed3-7ce3c0cb1a6a,f2f27eaa-0811-5703-8e39-d8d94c77e366,3e467514-5ee7-5952-8db1-b8dc8a82f8a8,82fe09b7-afa1-52dd-b4d6-cf154f1f9001,false,
140e8fd4-d105-5089-9384-f39206a85da8,ba6e3b18-bccb-5149-adae-530286c8bd10,3a2e1f05-6ff0-5736-bed3-7ce3c0cb1a6a,f2f27eaa-0811-5703-8e39-d8d94c77e366,9997a700-8a3e-5f87-8fda-8f41db168c52,b93b1989-7db9-55fa-9765-b87d510fe34b,false,
79f2b00f-4647-5e55-9e50-e6483f731e87,ba6e3b18-bccb-5149-adae-530286c8bd10,3a2e1f05-6ff0-5736-bed3-7ce3c0cb1a6a,f2f27eaa-0811-5703-8e39-d8d94c77e366,bcc13dfb-7319-55c7-ad90-3b058a43d34a,f7a363ac-a4d0-584b-94ab-4600389ac6ad,false,
610a555c-f357-50c0-93f0-580f1c2c9dfd,ba6e3b18-bccb-5149-adae-530286c8bd10,3a2e1f05-6ff0-5736-bed3-7ce3c0cb1a6a,f2f27eaa-0811-5703-8e39-d8d94c77e366,ac6b4f70-62c0-5d91-b20e-93cacd1a833b,e227acc6-854d-5a77-b6e0-5f7b90bc9ef2,false,
8179e420-8e9f-5075-b1b6-a2fb46c552f5,ba6e3b18-bccb-5149-adae-530286c8bd10,3a2e1f05-6ff0-5736-bed3-7ce3c0cb1a6a,f2f27eaa-0811-5703-8e39-d8d94c77e366,65910519-c93f-5c5a-b535-6253a402e739,547d1dcc-ff3c-5583-9037-28883699f312,false,
56b1f882-30f9-5a2b-94ef-b703d4fc3933,ba6e3b18-bccb-5149-adae-530286c8bd10,3a2e1f05-6ff0-5736-bed3-7ce3c0cb1a6a,f2f27eaa-0811-5703-8e39-d8d94c77e366,aa8bdda9-11b9-5657-a1f4-031235cb0d0d,67e02973-a271-5859-b248-d29cc281088d,false,
e8917a96-3d57-50ae-8ae8-e633f8fd2630,ba6e3b18-bccb-5149-adae-530286c8bd10,3a2e1f05-6ff0-5736-bed3-7ce3c0cb1a6a,f2f27eaa-0811-5703-8e39-d8d94c77e366,4155fd4c-28d7-5763-8798-87bcceed7402,b581313c-77a5-5fda-bbd9-4b3029582c31,false,
c188f747-6c1c-5cb1-bdf9-55992b692fe7,ba6e3b18-bccb-5149-adae-530286c8bd10,44ffb567-982d-5d3d-8889-2c063f3418f5,f2f27eaa-0811-5703-8e39-d8d94c77e366,d057220b-e94d-5bd8-b874-95f3629d9b74,a5293469-8b23-520f-8883-b873f0bd5e86,false,
7208eac1-0ae8-5bc1-828d-fd0440b5b8e8,ba6e3b18-bccb-5149-adae-530286c8bd10,44ffb567-982d-5d3d-8889-2c063f3418f5,f2f27eaa-0811-5703-8e39-d8d94c77e366,da6f2fe7-c371-5900-8dc9-c33019a52992,e6ade56a-3b6b-5c42-8539-d85e6aa5b5fb,false,
bbf7e133-5a46-57fa-91cb-8b0d31090726,ba6e3b18-bccb-5149-adae-530286c8bd10,44ffb567-982d-5d3d-8889-2c063f3418f5,f2f27eaa-0811-5703-8e39-d8d94c77e366,bb8e78e2-8d41-529a-a31c-a9fd8c374d6b,82fe09b7-afa1-52dd-b4d6-cf154f1f9001,false,
10d5659a-28c4-5af0-a17f-9eab52b399c0,ba6e3b18-bccb-5149-adae-530286c8bd10,44ffb567-982d-5d3d-8889-2c063f3418f5,f2f27eaa-0811-5703-8e39-d8d94c77e366,3e467514-5ee7-5952-8db1-b8dc8a82f8a8,b93b1989-7db9-55fa-9765-b87d510fe34b,false,
68af319d-7dc6-5302-807e-8d54b4ee6918,ba6e3b18-bccb-5149-adae-530286c8bd10,44ffb567-982d-5d3d-8889-2c063f3418f5,f2f27eaa-0811-5703-8e39-d8d94c77e366,9997a700-8a3e-5f87-8fda-8f41db168c52,f7a363ac-a4d0-584b-94ab-4600389ac6ad,false,
1b9973cf-3a87-5711-8269-f21f8cfff05a,ba6e3b18-bccb-5149-adae-530286c8bd10,44ffb567-982d-5d3d-8889-2c063f3418f5,f2f27eaa-0811-5703-8e39-d8d94c77e366,bcc13dfb-7319-55c7-ad90-3b058a43d34a,e227acc6-854d-5a77-b6e0-5f7b90bc9ef2,false,
5c0d5472-e49b-5f70-a7d7-45de24bfdff7,ba6e3b18-bccb-5149-adae-530286c8bd10,44ffb567-982d-5d3d-8889-2c063f3418f5,f2f27eaa-0811-5703-8e39-d8d94c77e366,ac6b4f70-62c0-5d91-b20e-93cacd1a833b,547d1dcc-ff3c-5583-9037-28883699f312,false,
f60cf0c3-d2d4-5a2c-b711-8bf017b20421,ba6e3b18-bccb-5149-adae-530286c8bd10,44ffb567-982d-5d3d-8889-2c063f3418f5,f2f27eaa-0811-5703-8e39-d8d94c77e366,65910519-c93f-5c5a-b535-6253a402e739,67e02973-a271-5859-b248-d29cc281088d,false,
8d0a0d40-2443-55fe-b42b-4a633b500b1b,ba6e3b18-bccb-5149-adae-530286c8bd10,44ffb567-982d-5d3d-8889-2c063f3418f5,f2f27eaa-0811-5703-8e39-d8d94c77e366,aa8bdda9-11b9-5657-a1f4-031235cb0d0d,b581313c-77a5-5fda-bbd9-4b3029582c31,false,
